vehicle_id,x,y,psi,s,l,time
4,30.3552,9.40304,0.178626,0,112.7275
5,20,20,-1.57,0,00
5,20,20,-1.57,0,250
5,20.0027,19.625,-1.56906,0,43.0630.25
5,20.0114,18.9453,-1.56604,0,56.31630.5
5,20.0301,17.9844,-1.56039,0,65.78880.75
5,20.0624,16.7927,-1.55241,0,72.63121
5,20.1122,15.4117,-1.54265,0,77.63121.25
5,20.1825,13.8775,-1.53181,0,81.35031.5
5,20.2747,12.2213,-1.52077,0,84.18071.75
5,20.3887,10.4687,-1.5103,0,86.3932
5,20.5229,8.64161,-1.50089,0,88.1782.25
5,20.6739,6.7628,-1.49314,0,89.69152.5
5,20.837,4.85037,-1.48745,0,91.042.75
5,21.0069,2.92045,-1.48399,0,92.30623
5,21.1778,0.988582,-1.48287,0,93.56323.25
5,21.3438,-0.929751,-1.48412,0,94.88343.5
5,21.4943,-2.81814,-1.48954,0,96.35053.75
5,21.64,-4.65652,-1.49112,0,98.07114
5,21.7797,-6.42658,-1.49177,0,100.174.25
5,21.9128,-8.10562,-1.49172,0,102.8324.5
5,22.0378,-9.66909,-1.49128,0,106.3034.75
5,22.1519,-11.0885,-1.49089,0,110.9345
6,10,10,3.14,0,00
6,10,10,3.14,0,250
6,9.62767,10.0445,3.1222,0,43.06290.25
6,8.95068,10.1906,3.06687,0,56.12980.5
6,8.0356,10.4682,2.97912,0,65.66250.75
6,6.93265,10.8809,2.88383,0,72.65711
6,5.66727,11.3923,2.81392,0,77.81171.25
6,4.19926,11.7939,2.85097,0,81.6381.5
6,2.59369,12.1355,2.90442,0,84.58611.75
6,0.879299,12.4079,2.95998,0,86.92142
6,-0.919171,12.5983,3.01536,0,88.8342.25
6,-2.77604,12.7002,3.0687,0,90.47422.5
6,-4.66867,12.7142,3.11844,0,91.94952.75
6,-6.5775,12.6465,3.16336,0,93.34173
6,-8.48376,12.5071,3.2026,0,94.72783.25
6,-10.3694,12.3092,3.23569,0,96.18723.5
6,-12.2195,12.0676,3.26241,0,97.7963.75
6,-14.0158,11.798,3.28288,0,99.66534
6,-15.7412,11.5157,3.29751,0,101.9254.25
6,-17.3754,11.2353,3.30682,0,104.764.5
6,-18.8958,10.9692,3.31177,0,108.424.75
6,-20.2743,10.7209,3.31627,0,113.2545
7,0,-10,1.57,0,00
7,0,-10,1.57,0,250
7,0.000298591,-9.62501,1.57,0,43.06270.25
7,0.000854576,-8.92677,1.57,0,56.0480.5
7,0.00162356,-7.96103,1.57,0,65.46380.75
7,0.00256784,-6.77514,1.57,0,72.37141
7,0.00365639,-5.40807,1.57,0,77.50551.25
7,0.00486208,-3.8939,1.57,0,81.39291.5
7,0.00616149,-2.26201,1.57,0,84.40741.75
7,0.00753529,-0.536705,1.57,0,86.8082
7,0.00896686,1.26115,1.57,0,88.782.25
7,0.0104386,3.10941,1.57,0,90.47912.5
7,0.0119364,4.99043,1.57,0,92.01162.75
7,0.0134475,6.88825,1.57,0,93.46213
7,0.0149598,8.7875,1.57,0,94.90573.25
7,0.0164609,10.6726,1.57,0,96.41833.5
7,0.0179373,12.5267,1.57,0,98.08663.75
7,0.0193742,14.3314,1.57,0,100.0214
7,0.0207574,16.0684,1.57,0,102.3494.25
7,0.0220689,17.7155,1.57,0,105.2594.5
7,0.0232898,19.2488,1.57,0,108.9974.75
7,0.0243979,20.6404,1.57,0,113.9125
