vehicle_id,x,y,psi,s,l,time
3,-8.94138,-10.0106,-0.0039947,0,56.28510.5
3,-7.97495,-10.0291,-0.00985399,0,65.69030.75
3,-6.7842,-10.0623,-0.0184364,0,72.54191
3,-5.40998,-10.115,-0.0293897,0,77.60241.25
3,-3.88719,-10.1918,-0.0421872,0,81.40711.5
3,-2.24581,-10.2962,-0.0562318,0,84.33321.75
3,-0.511803,-10.4306,-0.0709244,0,86.64842
3,1.29208,-10.5957,-0.0857057,0,88.54492.25
3,3.14568,-10.7911,-0.10008,0,90.16362.5
3,5.0308,-11.0144,-0.113631,0,91.61182.75
3,6.93062,-11.2624,-0.126024,0,92.97633
3,8.82917,-11.5306,-0.137011,0,94.3343.25
3,10.7107,-11.8138,-0.14643,0,95.76083.5
3,12.5593,-12.1061,-0.154203,0,97.34073.75
3,14.3579,-12.4011,-0.160333,0,99.17584
3,16.088,-12.6925,-0.164904,0,101.3994.25
3,17.7289,-12.9736,-0.16807,0,104.194.5
3,19.2565,-13.2378,-0.170049,0,107.7974.75
3,20.643,-13.4804,-0.171846,0,112.5715
4,0,10,0,0,00
4,0,10,0,0,250
4,0.373761,9.9696,-0.0122393,0,43.06260.25
4,1.0622,9.8673,-0.050498,0,56.08030.5
4,2.00615,9.66966,-0.111908,0,65.51230.75
4,3.15675,9.37051,-0.180841,0,72.38871
4,4.48026,8.99166,-0.235218,0,77.43631.25
4,5.97981,8.66841,-0.22116,0,81.16891.5
4,7.60394,8.36681,-0.196318,0,84.0461.75
4,9.32647,8.08981,-0.170554,0,86.32822
4,11.1253,7.84511,-0.144856,0,88.20272.25
4,12.9803,7.63704,-0.120076,0,89.80732.5
4,14.8727,7.46696,-0.0969237,0,91.24722.75
4,16.7848,7.33369,-0.0759512,0,92.60793
4,18.6997,7.23406,-0.057558,0,93.96563.25
4,20.6004,7.16351,-0.0419916,0,95.39593.5
4,22.47,7.11657,-0.0293514,0,96.98273.75
4,24.2905,7.08752,-0.0195935,0,98.82824
4,26.0425,7.07083,-0.0125384,0,101.0654.25
4,27.7046,7.0616,-0.00789254,0,103.8744.5
4,29.2521,7.0558,-0.00532818,0,107.5024.75
4,30.657,7.05414,-0.00300032,0,112.35
5,20,20,-1.57,0,00
5,20,20,-1.57,0,250
5,20.0027,19.6655,-1.56904,0,43.75670.25
5,20.0128,18.9978,-1.56546,0,57.18590.5
5,20.0345,18.0532,-1.5588,0,66.85940.75
5,20.0721,16.8801,-1.54937,0,73.89621
5,20.1297,15.52,-1.53799,0,79.08191.25
5,20.2102,14.008,-1.52564,0,82.96951.5
5,20.3148,12.3743,-1.51335,0,85.94881.75
5,20.4425,10.6452,-1.50207,0,88.29682
5,20.5902,8.84321,-1.49259,0,90.2122.25
5,20.7533,6.98836,-1.48552,0,91.84022.5
5,20.9255,5.09865,-1.4813,0,93.2922.75
5,21.0995,3.19071,-1.48016,0,94.65693
5,21.2681,1.28053,-1.48216,0,96.01363.25
5,21.424,-0.615896,-1.48719,0,97.44013.5
5,21.5513,-2.4826,-1.49883,0,99.02253.75
5,21.6788,-4.29921,-1.50022,0,100.8664
5,21.8007,-6.04705,-1.50087,0,103.1044.25
5,21.9166,-7.70477,-1.50095,0,105.9144.5
5,22.0251,-9.24809,-1.50072,0,109.5464.75
5,22.124,-10.649,-1.50052,0,114.3485
6,10,10,3.14,0,00
6,10,10,3.14,0,250
6,9.62742,10.0399,3.12412,0,43.06750.25
6,8.94463,10.1734,3.0739,0,56.08910.5
6,8.01527,10.4306,2.99301,0,65.52270.75
6,6.8912,10.8183,2.90311,0,72.39721
6,5.60335,11.3068,2.83383,0,77.43811.25
6,4.12374,11.7182,2.85631,0,81.15721.5
6,2.51405,12.0999,2.89112,0,84.01791.75
6,0.800925,12.4453,2.9272,0,86.28232
6,-0.993148,12.7442,2.96314,0,88.13852.25
6,-2.84714,12.9909,2.99774,0,89.72442.5
6,-4.74132,13.184,3.02999,0,91.14532.75
6,-6.65702,13.3255,3.05911,0,92.48663
6,-8.5764,13.4205,3.08455,0,93.82423.25
6,-10.4821,13.4757,3.10597,0,95.23333.5
6,-12.3566,13.4993,3.12324,0,96.79743.75
6,-14.1819,13.4999,3.13643,0,98.61844
6,-15.9385,13.4855,3.1458,0,100.8294.25
6,-17.6048,13.4635,3.15181,0,103.6084.5
6,-19.1563,13.4396,3.155,0,107.2054.75
6,-20.5648,13.4135,3.1579,0,111.9685
7,0,-10,1.57,0,00
7,0,-10,1.57,0,250
7,0.000298622,-9.625,1.57,0,43.06250.25
7,0.00084616,-8.93742,1.57,0,56.2020.5
7,0.00160051,-7.99013,1.57,0,65.84560.75
7,0.00252596,-6.82798,1.57,0,73.0051
7,0.0035921,-5.48916,1.57,0,78.39831.25
7,0.00477294,-4.0063,1.57,0,82.53661.5
7,0.00604611,-2.40751,1.57,0,85.78531.75
7,0.00739217,-0.717165,1.57,0,88.40752
7,0.00879404,1.04326,1.57,0,90.59542.25
7,0.0102364,2.85457,1.57,0,92.49262.5
7,0.0117054,4.69922,1.57,0,94.21052.75
7,0.0131878,6.56078,1.57,0,95.84093
7,0.014671,8.42338,1.57,0,97.4663.25
7,0.0161425,10.2712,1.57,0,99.16743.5
7,0.0175892,12.0879,1.57,0,101.0353.75
7,0.0189975,13.8564,1.57,0,103.1754
7,0.0203523,15.5577,1.57,0,105.7274.25
7,0.0216371,17.1711,1.57,0,108.8714.5
7,0.022833,18.6728,1.57,0,112.8574.75
7,0.0239182,20.0357,1.57,0,118.035
